bydel,barnehage,spot_litenavdeling,spot_storavdeling,barnehage_url,address,latitude,longitude,match_score,matched_official_name,name_match_score,barnehagefakta_url
Nordre Aker,Eilert Sundt SiO barnehage,6,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/eilert-sundt-sio-barnehage/,"Moltke Moes vei 33, 0314 OSLO",59.940586693181,10.72473653629,1.0,Eilert Sundt - SiO barnehage,1.0000,https://barnehagefakta.no/barnehage/930639354/eilert-sundt-sio-barnehage-as
Nordre Aker,Engebråten barnehage,14,11,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/engebraten-barnehage/,"Neptunveien 28, 0493 OSLO",59.96084083849,10.776102254999,1.0,Engebråten barnehage,1.0000,https://barnehagefakta.no/barnehage/991773096/engebraten-barnehage
Nordre Aker,Eplehagen Kanvas-barnehage,7,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/eplehagen-kanvas-barnehage/,"Gaustadveien 21B, 0372 OSLO",59.95503247437,10.721010246066,1.0,Eplehagen Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/975316947/eplehagen-kanvas-barnehage
Nordre Aker,Forskningsparken Montessori,6,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/forskningsparken-montessori/,"Gaustadalleen 5, 0373 OSLO",59.940708,10.71613,1.0,Forskningsparken Montessori,1.0000,https://barnehagefakta.no/barnehage/972218480/forskningsparken-montessori-as
Nordre Aker,Gaustadsnippen barnehage,10,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/gaustadsnippen-barnehage/,"Rolf E. Stenersens Allè 5, 0858 Oslo",59.952407641105,10.730501640937,1.0,Gaustadsnippen barnehage,1.0000,https://barnehagefakta.no/barnehage/975211908/gaustadsnippen-barnehage
Nordre Aker,Grefsen kirkes barnehage,4,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/grefsen-kirkes-barnehage/,"Glads vei 47, 0489 Oslo",59.954788613701,10.77667373537,1.0,Grefsen kirkes barnehage,1.0000,https://barnehagefakta.no/barnehage/974294443/grefsen-kirkes-barnehage
Nordre Aker,Grefsenlyst 14 FUS barnehage,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/grefsenlyst-14-fus-barnehage/,"Grefsenkollveien 14F, 0490 Oslo",59.953319461575,10.795630691563,1.0,Grefsenlyst 14 FUS barnehage,1.0000,https://barnehagefakta.no/barnehage/994708449/grefsenlyst-14-fus-barnehage-as
Nordre Aker,Grefsenlyst FUS barnehage,4,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/grefsenlyst-fus-barnehage/,"Grefsenkollveien16D, 0490 Oslo",59.953319461575,10.795630691563,1.0,Grefsenlyst FUS barnehage,1.0000,https://barnehagefakta.no/barnehage/993156434/grefsenlyst-fus-barnehage-as
Nordre Aker,Grefsentunet barnehage,10,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/grefsentunet-barnehage/,"Grefsentunet 1, 0488 Oslo",59.946628687155,10.788125125723,1.0,Grefsentunet barnehage,1.0000,https://barnehagefakta.no/barnehage/993898740/grefsentunet-barnehage
Nordre Aker,Gulldalen barnehage,10,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/gulldalen-barnehage/,"Lachmanns vei 41, 0495 Oslo",59.965602207647,10.796582178835,1.0,Gulldalen barnehage,1.0000,https://barnehagefakta.no/barnehage/979592388/gulldalen-barnehage
Nordre Aker,Hakkebakkeskogen Familiebarnehage Daniel,4,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hakkebakkeskogen-familiebarnehage-daniel-walstads-vei/,"Daniel Walstads vei 9, 0493 Oslo",59.963365044566,10.780070741306,0.7691,Hakkebakkeskogen familiebarnehage (Daniel Walstads vei),0.7831,https://barnehagefakta.no/barnehage/990559643/hakkebakkeskogen-daniel-walstadsvei
Nordre Aker,Hakkebakkeskogen Familiebarnehage Kastanjeveien,2,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hakkebakkeskogen-familiebarnehage-kastanjeveien/,"Kastanjeveien 8B, 0487 Oslo",59.95169882652,10.782544624833,1.0,Hakkebakkeskogen familiebarnehage (Kastanjeveien),1.0000,https://barnehagefakta.no/barnehage/991734341/hakkebakkeskogen-kastanjeveien
Nordre Aker,Hakkebakkeskogen Familiebarnehage Kolderupsvei,1,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hakkebakkeskogen-familiebarnehage-kolderups-vei-5b/,"Kolderups vei 5B, 0587 Oslo",59.945124025968,10.791982748775,0.7396,Hakkebakkeskogen familiebarnehage (Kolderups vei 5b),0.7438,https://barnehagefakta.no/barnehage/887662592/hakkebakkeskogen-kolderupsvei
Nordre Aker,Hakkebakkeskogen Familiebarnehage Tåsenveien,2,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hakkebakkeskogen-familiebarnehage-tasenveien/,"Tåsenveien 113, 0880 Oslo",59.958297517099,10.760133639906,1.0,Hakkebakkeskogen familiebarnehage (Tåsenveien),1.0000,https://barnehagefakta.no/barnehage/984169868/hakkebakkeskogen-tasenveien
Nordre Aker,Hamborgplassen barnehage,6,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hamborgplassen-barnehage/,"Langmyrveien 16, 0874 Oslo",59.962477194574,10.75043201254,1.0,Hamborgplassen barnehage,1.0000,https://barnehagefakta.no/barnehage/973471708/hamborgplassen-barnehage
Nordre Aker,Haugensjordet barnehage,15,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/haugensjordet-barnehage/,"Myrerveien 14, 0494 Oslo",59.961935850288,10.78746339301,1.0,Haugensjordet barnehage,1.0000,https://barnehagefakta.no/barnehage/975297845/haugensjordet-barnehage
Nordre Aker,Havnabakken,5,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/havnabakken-barnehage/,"Havnabakken 46, 0874 Oslo",59.962605777089,10.7522479377,0.97,Havnabakken barnehage,0.5531,https://barnehagefakta.no/barnehage/974201844/havnabakken-barnehage-sa
Nordre Aker,Hompetitten Kanvas-barnehage,7,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/hompetitten-kanvas-barnehage/,"Gaustadveien 21C, 0372 Oslo",59.954705862766,10.721261926342,1.0,Hompetitten Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/974716798/hompetitten-kanvas-barnehage
Nordre Aker,Kjelsås skole barnehage,19,8,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kjelsas-skole-barnehage/,"Asbjørnsens vei 3, 0494 OSLO",59.965443562826,10.785108621519,1.0,Kjelsås skole barnehage,1.0000,https://barnehagefakta.no/barnehage/991773002/kjelsas-skole-barnehage
Nordre Aker,Klossen SiO barnehage AS,7,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/klossen-sio-barnehage/,"Olav M. Troviks vei 32, 0864 OSLO",59.964278133077,10.728959629822,0.97,Klossen - SiO barnehage,0.8758,https://barnehagefakta.no/barnehage/930639451/klossen-sio-barnehage-as
Nordre Aker,Korsvollhallen,8,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/korsvollhallen-barnehage/,"Åmotveien 9, 0880 Oslo",59.96102080695,10.756931888633,0.97,Korsvollhallen barnehage,0.6803,https://barnehagefakta.no/barnehage/930980102/korsvollhallen-barnehage
Nordre Aker,Langmyrgrenda bhg,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/langmyrgrenda-barnehage/,"Peder Ankers vei 20, 0861 OSLO",59.964498347625,10.749051858338,1.0,Langmyrgrenda barnehage,1.0000,https://barnehagefakta.no/barnehage/975291499/langmyrgrenda-barnehage
Nordre Aker,Lille Bamsebo SiO Barnehage,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/lille-bamsebo-sio-barnehage/,"Apalveien 21, 0371 OSLO",59.935748894211,10.716991547602,1.0,Lille-Bamsebo - SiO barnehage,1.0000,https://barnehagefakta.no/barnehage/930639818/lille-bamsebo-sio-barnehage-as
Nordre Aker,Læringsverkstedet Grefsen Terrasse naturbarnehage,12,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/laringsverkstedet-grefsen-terrasse-barnehage/,"Grefsenkollveien 12 A, 0490 OSLO",59.954080994985,10.796099895136,0.8258,Læringsverkstedet Grefsen terrasse barnehage,0.8311,https://barnehagefakta.no/barnehage/996113639/laringsverkstedet-grefsen-terrasse-naturbarnehage
Nordre Aker,Maridalen barnehage,2,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/maridalen-barnehage/,"Kasaveien 1, 0890 OSLO",60.005159467445,10.773115819288,1.0,Maridalen barnehage,1.0000,https://barnehagefakta.no/barnehage/972734721/maridalen-barnehage-sa
Nordre Aker,Montessoribarnehagen Solsikken Maristova,7,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/montessoribarnehagen-solsikken-maristova/,"Maridalsveien 254, 0862 OSLO",59.946075735563,10.759986890182,1.0,Montessoribarnehagen Solsikken Maristova,1.0000,https://barnehagefakta.no/barnehage/887723192/montesorribarnehagen-solsikken-maristova
Nordre Aker,Montessoribarnehagen Solsikken Sognestuen,8,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/montessoribarnehagen-solsikken-sognestuen/,"Folke Bernadottes vei 2, 0874 OSLO",59.964031354521,10.737491253978,1.0,Montessoribarnehagen Solsikken Sognestuen,1.0000,https://barnehagefakta.no/barnehage/987723165/montessoribarnehagen-solsikken-sognestuen
Nordre Aker,Myrer Kanvasbarnehage,8,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/myrer-kanvas-barnehage/,"Nordstjerneveien 4, 0494 OSLO",59.961127616835,10.789443865799,0.7224,Myrer Kanvas-barnehage,0.7247,https://barnehagefakta.no/barnehage/975016579/myrer-kanvas-barnehage
Nordre Aker,Nordberg barnehage,19,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nordberg-barnehage/,"Carl Kjelsens vei 23A, 0860 Oslo",59.960950523825,10.744315332972,1.0,Nordberg barnehage,1.0000,https://barnehagefakta.no/barnehage/974726742/nordberg-barnehage
Nordre Aker,Nordberg menighets barnehage,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nordberg-menighets-barnehage/,"Kringsjågrenda 1, 0861 Oslo",59.963200012638,10.742642352935,1.0,Nordberg menighets barnehage,1.0000,https://barnehagefakta.no/barnehage/974702843/nordberg-menighetsbarnehage
Nordre Aker,Nordre Åsen Kanvas-barnehage,2,10,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nordre-asen-kanvas-barnehage/,"Åsensvingen 1D, 0488 Oslo",59.940857490429,10.78405517093,1.0,Nordre Åsen Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/975016587/nordre-asen-kanvas-barnehage
Nordre Aker,Norlandia Eventyrstua barnehage,10,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/norlandia-eventyrstua-barnehage/,"Gunnar schjelderups vei 11G, 0485 Oslo",59.949393954873,10.774433297598,1.0,Norlandia Eventyrstua barnehage,1.0000,https://barnehagefakta.no/barnehage/991743944/norlandia-eventyrstua-barnehage
Nordre Aker,Norlandia Gaustadskogen barnehage,10,15,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/norlandia-gaustadskogen-barnehage/,"Gaustadveien 6G, 0372 Oslo",59.954797618088,10.717667193774,1.0,Norlandia Gaustadskogen barnehage,1.0000,https://barnehagefakta.no/barnehage/990551111/norlandia-gaustadskogen-barnehage
Nordre Aker,Norlandia Myrertoppen barnehage,13,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/norlandia-myrertoppen-barnehage/,"Myrerskogveien 38, 0495 Oslo",59.964060126572,10.793740016178,1.0,Norlandia Myrertoppen barnehage,1.0000,https://barnehagefakta.no/barnehage/979592485/norlandia-myrertoppen-barnehage
Nordre Aker,Nydalen Barnehage,7,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/nydalen-barnehage/,"Maridalsveien 292, 0872 Oslo",59.952806577794,10.760379631562,1.0,Nydalen barnehage,1.0000,https://barnehagefakta.no/barnehage/973457292/nydalen-barnehage-sa
Nordre Aker,Rektorhaugen Kanvas-barnehage,22,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/rektorhaugen-kanvas-barnehage/,"Nils Bays vei 50B, 0876 OSLO",59.952263267652,10.738361395903,1.0,Rektorhaugen Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/975016595/rektorhaugen-kanvas-barnehage
Nordre Aker,Sanatoriet,13,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/sanatoriet-barnehage/,"Kjelsåsveien 51, 0488 OSLO",59.949379,10.793082,0.97,Sanatoriet barnehage,0.5417,https://barnehagefakta.no/barnehage/988532665/sanatoriet-barnehage
Nordre Aker,SiO Almelia barnehage,8,5,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/almelia-sio-barnehage/,"Jon P. Erliens vei 18, 0858 OSLO",59.951547919702,10.730606341393,0.8762,Almelia – SiO barnehage,0.7952,https://barnehagefakta.no/barnehage/930640220/almelia-sio-barnehage-as
Nordre Aker,SiO Barnehage Frydenhaug,9,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/frydenhaug-sio-barnehage/,"Sognsveien 165, 0860 OSLO",59.962941689061,10.734299515242,0.7021,Frydenhaug - SiO barnehage,0.6479,https://barnehagefakta.no/barnehage/930639699/frydenhaug-sio-barnehage-as
Nordre Aker,Skogly - SIO Barnehage AS,10,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/skogly-sio-barnehage/,"Olav M. Troviks vei 16, 0864 OSLO",59.964691165322,10.731023274304,1.0,Skogly - SiO barnehage AS,1.0000,https://barnehagefakta.no/barnehage/930640190/skogly-sio-barnehage-as
Nordre Aker,Sognsveien barnehage,21,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/sognsveien-barnehage/,"Sognsveien 13, 0851 OSLO",59.939932842487,10.730770654052,1.0,Sognsveien barnehage,1.0000,https://barnehagefakta.no/barnehage/991189874/sognsveien-barnehage
Nordre Aker,Solemskogen Naturbarnehage,5,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/solemskogen-naturbarnehage/,"Solemskogveien 3, 0496 OSLO",59.978380091566,10.814514635505,1.0,Solemskogen naturbarnehage,1.0000,https://barnehagefakta.no/barnehage/873480882/solemskogen-naturbarnehage-sa
Nordre Aker,Stilla Barnehage,6,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/stilla-barnehage/,"Kjelsåsveien 156C, 0491 OSLO",59.965579363918,10.77904307074,1.0,Stilla barnehage,1.0000,https://barnehagefakta.no/barnehage/973457675/stilla-barnehage
Nordre Aker,Tåsen barnehage,15,13,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tasen-barnehage/,"Pastor Fangens vei 22B, 0854 Oslo",59.945675509903,10.742778650479,1.0,Tåsen barnehage,1.0000,https://barnehagefakta.no/barnehage/975316629/tasen-barnehage
Nordre Aker,Tåsenløkka,11,7,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/tasenlokka-barnehage/,"Claus Borchs vei 19-23, 0853 Oslo",59.943511619125,10.747144130252,0.97,Tåsenløkka barnehage,0.5417,https://barnehagefakta.no/barnehage/814400352/tasenlokka-barnehage
Nordre Aker,Ullevålsletta barnehage,4,1,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/ullevalsletta-barnehage/,"Nils Bays vei 90, 0855 OSLO",59.950732778898,10.733178083925,1.0,Ullevålsletta barnehage,1.0000,https://barnehagefakta.no/barnehage/973390953/stiftelsen-ullevalsletta-barnehage
Nordre Aker,Ulna Andromeda friluftsbarnehage AS,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/andromeda-barnehage/,"Langåsveien 24, 0880 OSLO",59.962041607415,10.756176690528,1.0,Andromeda barnehage,0.4570,https://barnehagefakta.no/barnehage/990535051/andromeda-barnehage
Nordre Aker,Universitetets barnehage,14,14,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/universitetets-barnehage/,"Gaustadalleen 7, 0373 OSLO",59.941078196872,10.715283740886,1.0,Universitetets barnehage,1.0000,https://barnehagefakta.no/barnehage/975314960/universitetets-barnehage
Nordre Aker,Veslehaugen familiebarnehage,2,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/veslehaugen-familiebarnehage/,"Rolf Wickstrøms vei 2, 0873 OSLO",59.952749,10.752665,1.0,Veslehaugen familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/988599174/veslehaugen-familiebarnehage-b-bjorskau
Nordre Aker,Voldsløkka barnehage og Voldsløkka barnehage for,5,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/voldslokka-barnehage/,"Uelands gate 78, 0462 OSLO",59.941282806889,10.749284137832,1.0,Voldsløkka barnehage,0.5985,https://barnehagefakta.no/barnehage/974591081/voldslokka-barnehage-for-horselshemmede
Nordstrand,bakketoppen barnehage,12,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bakketoppen-barnehage/,"Bakketoppen 21A, 1165 OSLO",59.85302103973,10.81079036159,1.0,Bakketoppen barnehage,1.0000,https://barnehagefakta.no/barnehage/988446130/bakketoppen-barnehage
Nordstrand,Bauneveien barnehage,18,6,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bauneveien-barnehage/,"Bauneveien 47, 1182 OSLO",59.891220030623,10.797014686635,1.0,Bauneveien barnehage,1.0000,https://barnehagefakta.no/barnehage/975316033/bauneveien-barnehage
Nordstrand,Bekkelaget familiebarnehage,2,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bekkelaget-familiebarnehage/,"Bekkelagsveien 18E, 1177 OSLO",59.882949308656,10.775053151232,1.0,Bekkelaget familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/931394533/bekkelaget-familiebarnehage-kristoffersen
Nordstrand,Bekkelaget kirkes barnehage,9,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/bekkelaget-kirkes-barnehage/,"Sandstuveien 18, 1178 OSLO",59.886341432317,10.786564526267,1.0,Bekkelaget Kirkes barnehage,1.0000,https://barnehagefakta.no/barnehage/974796732/bekkelaget-kirkes-barnehage
Nordstrand,Brattvoll familiebarnehage,0,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/brattvoll-familiebarnehage/,"Brattvollveien 13, 1164 OSLO",59.857827118364,10.813337176873,1.0,Brattvoll familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/994233742/bitteliten-brattvoll-familiebarnehage-as
Nordstrand,Brumlebassen Barnehage,6,3,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/brumlebassen-barnehage-as/,"Simensbråtveien 25 B, 1182 OSLO",59.898967467021,10.795967245601,1.0,Brumlebassen barnehage,1.0000,https://barnehagefakta.no/barnehage/888056882/brumlebassen-barnehage-as
Nordstrand,Bråten barnehage,12,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/braten-barnehage-sa/,"Seterliveien 5, 1162 OSLO",59.866452738622,10.792105960878,0.97,Bråten barnehage SA,0.8362,https://barnehagefakta.no/barnehage/973494724/braten-barnehage-sa
Nordstrand,Christiania Barnehave Nordstrand,10,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/christiania-barnehave-nordstrand/,"Bernt Knudsens vei 15, 1176 OSLO",59.87755,10.802118,1.0,Christiania Barnehave Nordstrand,1.0000,https://barnehagefakta.no/barnehage/976128710/christiania-barnehave-nordstrand-as
Nordstrand,De ni musene familiebarnehage avd Ekeberg,6,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/de-ni-musene-familiebarnehage-avd-ekeberg/,"Jonsokveien 6, 1182 Oslo",59.894341331875,10.792714364819,1.0,De ni musene familiebarnehage avd.Ekeberg,1.0000,https://barnehagefakta.no/barnehage/913343174/de-ni-musene-as-avd-ekeberg
Nordstrand,Den Blå Appelsin Kanvas- barnehage,7,11,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/den-bla-appelsin/,"Lambertseterveien 9, 1160 OSLO",59.871214295281,10.799257463438,1.0,Den blå appelsin Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/989946056/den-bla-appelsin-kanvas-barnehage
Nordstrand,Eplekneika barnehage sa,5,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/eplekneika-barnehage/,"Åsdalsveien 13B, 1166 OSLO",59.85835283965,10.793313008331,0.97,Eplekneika barnehage,0.8450,https://barnehagefakta.no/barnehage/973342355/eplekneika-barnehage-sa
Nordstrand,Fiskevollen musikkbarnehage,4,2,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/fiskevollen-musikkbarnehage/,"Herregårdsveien 67, 1168 OSLO",59.842875576929,10.777559345001,1.0,Fiskevollen musikkbarnehage,1.0000,https://barnehagefakta.no/barnehage/992661135/fiskevollen-musikkbarnehage
Nordstrand,Frierveien barnehage,11,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/frierveien-barnehage/,"Frierveien 18, 1179 OSLO",59.888734947044,10.775074037343,1.0,Frierveien barnehage,1.0000,https://barnehagefakta.no/barnehage/894393122/frierveien-barnehage
Nordstrand,Karlsrud familiebarnehage,3,0,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/karlsrud-familiebarnehage/,"Bernt Knudsens vei 10 B, 1176 OSLO",59.878254625049,10.801978582287,1.0,Karlsrud familiebarnehage,1.0000,https://barnehagefakta.no/barnehage/990656568/bitteliten-karlsrud-familiebarnehage-as
Nordstrand,Kastellterrassen Kanvas-barnehage,6,4,https://www.oslo.kommune.no/barnehage/finn-barnehage-i-oslo/kastellterrassen-kanvas-barnehage/,"Nordseter terrasse 33, 1163 OSLO",59.8671115279,10.801750687757,1.0,Kastellterrassen Kanvas-barnehage,1.0000,https://barnehagefakta.no/barnehage/975016552/kastellterrassen-kanvas-barnehage
